date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-28,39526,548,6490797,11844.5200729927,0.36055734,833320191.6402684137555518285,2311200175.322421171806334246,99609829.4515527,0.000371171873586478,0.0365172375318280097542713738,0.00000374,0.000367954788840477058,3.11821491,306.781312504886944857897,1833.38781907999,7.90056514271174,180375.3550353691111886380379,1833.38781908,180375.355035370095024971836,103.36342388,98.64259035842582,0.02337750065949454,98.3836333798067,-83.92255735073539,-33.857074791259606,8470109.94626783,8401,35354,81944.94366162,8062041.294533736899265808854,3.64773903773915,358.8778201541374097168320223,0.01852701,1.822754559464012528967,128962.16594023,12687766.45372938292620115354,0.05255832139102519,0.06032104015207005,0.0466989250556276
2018-11-29,40301,542,7241651,13360.979704797,0.35069399,809617317.6524263213930690491,2308614734.2004886336108075,90356773.386536,0.00039249580965581,0.037508768060381125842782443,0.00000374,0.000357412204397400108,3.39822872,324.750913866779502763824,1813.31422981999,7.81239009765792,173288.9401457584010498291034,1813.31422982,173288.940145759356697434444,133.17199617,96.2017051783215,0.02254396563126675,95.5647605340642,-85.93026400908637,-37.21309636952546,8471923.26049765,8658,36269,63616.40212691,6079486.235296886600386487622,4.68900353528082,448.1034999924920177701229086,0.01530731,1.462839414570686269302,170065.4692211,16252265.84122768720319139462,0.05253870233481732,0.05997440203784571,0.046756341892793526
2018-11-30,37943,549,6468309,11781.9836065574,0.33394152,770386018.2723355161302948531,2306948881.772327161534377331,79179290.1406668,0.000287347949846018,0.02612403975325698647915156313,0.00000374,0.000340019508507153134,2.61256756,237.519769436612916000196,1836.73341728999,7.91157287664827,166985.3459373278615042963143,1836.73341729,166985.345937328770647367189,184.85601007,92.85902573847352,0.022881113415231472,90.9143070874741,-88.00724649766873,-40.07610731811414,8473759.99391494,9092,34967,45839.7862782,4167492.40652045625627789462,2.92426410229788,265.8574446011862382799749849,0.01192124,1.083811274223479739884,102252.74286505,9296237.265369681925001670205,0.05258265439384724,0.06024906762360844,0.04700088106255424
2018-12-01,43071,547,7557892,13816.987202925,0.34442005,794535623.9725490841189561066,2306879675.944794925984854776,82925298.5240116,0.000296022539846823,0.02775033388877393715847837987,0.00000374,0.000350602521003024862,2.86016978,268.123726033333422160714,1830.04222086999,7.88104908059103,171555.458871388484603501401,1830.04222087,171555.458871389422043397131,195.6798188,96.37028527840795,0.022599402945631807,93.7439895730013,-88.02948093560283,-38.624406090401784,8475590.03613581,9662,40320,43313.56236935,4060386.139121887882418630155,1.89549535908309,177.691297177557543944587378,0.01798948,1.686405625543715426324,76426.37287823,7164513.102199102472980531699,0.052585444636540114,0.060731466721648725,0.04725026219504422
2018-12-02,38057,552,6419243,11629.0634057971,0.33903682,777516065.4222382984615793463,2293308634.429900044385869172,76874174.9932434,0.000301822378112033,0.02766196257404064850648818865,0.00000373,0.000341853778525569481,2.32765418,213.329055371001619123346,1846.77021191999,7.94562211471364,169256.1327113445782914930718,7968.77021192,730336.248564840498189558824,78.87400413,94.31688496587567,0.02236044621806397,91.6498065752197,-88.06524694378675,-40.335323769399594,8483553.80634773,7712,34573,107558.3001065,9857697.40032015745877089805,6.19346842043473,567.6301827625744869243192602,0.01398114,1.281368776701067156458,214126.78369969,19624678.30865049504184057189,0.0525925452896463,0.06059830058868687,0.047239432055924846
2018-12-03,55348,542,8006455,14772.057195572,0.30972622,709323602.3105096088713575425,2290163232.281318165633068735,86431476.1224379,0.000331290282397239,0.02769379488020089661269319844,0.00000339,0.000283382790356978667,3.16746639,264.780372849600598722567,1813.31422981999,7.8000124741715,151581.7245546915812936199646,1813.31422982,151581.724554692417231054646,170.42699286,86.58455517472991,0.021746683378141465,83.5937434681353,-89.09458031784548,-45.872228593496715,8485367.12057755,9561,52234,49788.8684076,4162037.89323366049545234828,2.79851706410595,233.938517548071934431208135,0.015,1.2539061520220295,146177.74032651,12219544.5256059733480028568,0.052973704853953495,0.061939711550757545,0.04818455269764897
2018-12-04,46449,553,7384818,13354.1012658228,0.31122401,711940447.2176584207075324221,2287549872.533016680363515826,79201535.8329796,0.000335568080855019,0.02814874214973856988425544441,0.00000373,0.00031288675594830338,2.88857004,242.30437242494931160824,1850.11581012999,7.95658048909401,155194.8348418873392547339829,1850.11581013,155194.83484188817809322178,112.76239711,87.40873669392096,0.021547621544326923,83.883848779706,-89.058217090881,-49.10161969185187,8487217.23638768,8608,40238,75266.37827842,6313633.49370313170211374452,3.33311018843307,279.5941110126170146357552774,0.0195145,1.636951367011572737,134117.68776217,11250307.83892569428445052202,0.05297801448961776,0.060001533735234945,0.048164804414023085
2018-12-05,58716,551,9610312,17441.5825771325,0.28530854,651916502.8828698789079281089,2284952649.648165619061651101,75679801.9792188,0.000302347960228985,0.02321877917444376866643768396,0.00000362,0.000277997511700853488,3.01047864,231.189384239936324694336,1843.42461370999,7.92608288329483,141565.5954749956536515439536,1843.42461371,141565.595474996421600471304,158.54820113,81.30302335684279,0.020702105654382713,76.7948927350424,-89.62464190047591,-53.06964909274311,8489060.66100139,9957,53296,53542.45964776,4111787.445420065283312665024,2.07136581554094,159.0703156195001092116498359,0.01499,1.151155442098285576,110395.51250507,8477811.541256882563396664968,0.05331943858697162,0.06110381049891779,0.04913517228742444
2018-12-06,54193,547,9309143,17018.5429616088,0.24318277,554173317.6960177354342928553,2278834592.741145926173061626,78388903.6634133,0.000393091689554723,0.02565585421513848110154600846,0.00000373,0.000243445330352486314,3.77839732,246.604070715911245081576,1830.04222086999,7.86685198652546,119441.0812382553457226639808,1830.04222087,119441.081238255998391109966,73.06512323,69.8587937028112,0.018584117610565696,65.2668445985218,-90.55871562136328,-61.69186266733831,8490885.70322226,9612,50360,116209.83211174,7584649.053257243041776425932,3.97700549877224,259.5665998558344693456188748,0.01307614,0.853438397328514849852,200281.99691817,13071773.96873982345853756111,0.05451583082678158,0.06472570818939101,0.05269963129135272
2018-12-07,51082,542,8915650,16449.5387453875,0.24915337,565834581.2298631837696135334,2271029227.685141679363453536,61097405.5322953,0.000429235552026901,0.02859824872293386991190342704,0.00000379,0.000252512547360304691,4.59539582,306.172850827729870962478,1813.31422981999,7.79327858580891,120813.8773975025460885816577,1813.31422982,120813.877397503212348601078,76.78714817,72.08140092341742,0.019752768166484472,66.6260019420329,-90.24676816663869,-59.83264073381681,8492699.01745208,10706,45157,110600.52651599,7368870.894444210991374956071,4.50580829702527,300.2039923480335929360464714,0.0173124,1.15345599602125037796,203468.78526877,13556311.68246014513498668253,0.05405569827497918,0.0654315485225025,0.052806997558830455
2018-12-08,44178,546,7538040,13805.9340659341,0.25303258,574214377.6415714534635414139,2269329841.086183190031062458,47893531.2207676,0.000313958103846962,0.0212230176827270669809511241,0.00000374,0.000252817446534490178,2.9869974,201.91579023346555401378,1826.69662265999,7.84911453122812,123481.4908379881821345125371,1826.69662266,123481.490837988858116989902,115.98926144,73.36700478043186,0.019835450649395837,67.5982477364947,-90.61370878524488,-58.77746387030667,8494515.71407474,9514,40286,73235.36341485,4950582.239189250775560926295,4.27213019138832,288.7885150400261719425233219,0.02153997,1.456064228296663743159,172107.03689027,11634134.11690250385907833657,0.05407519474191186,0.06586051682661997,0.05295765797407258
2018-12-09,43603,550,7254734,13190.4254545455,0.28069362,636161631.5686800448386284636,2266391506.870111300911161979,49868607.2878658,0.000360135321807168,0.02696500470150759743495809413,0.00000374,0.000280031175719102016,2.85371229,213.670697254746259578336,1840.07901549999,7.90490484407099,137775.264739708540597216058,1840.0790155,137775.2647397092893436752,119.88052924,82.26295946621059,0.021148403837253728,74.8746459141984,-89.71807388982475,-52.65115111440763,8496355.79309024,7924,36933,70873.52588966,5306630.155679065641385748544,3.17768170004251,237.927792118710947047092574,0.010100325,0.75625825799332595448,117361.31822767,8787387.146320349772776749728,0.0546263175013911,0.07009075774545712,0.05512379768253281
2018-12-10,56397,553,8689983,15714.2549728752,0.25083457,567931384.3773031221369538885,2264167097.779518897728059403,54915649.3957498,0.000170920743425903,0.01142257869625001547347820673,0.000005,0.0003341484031516015,2.78190602,185.913890860165437098206,1850.11581012999,7.94630619547739,123642.6487200935425790783358,1850.11581013,123642.648720094210875884639,142.79983525,74.35271165337646,0.01957752103763132,66.8296806303203,-90.25093227409529,-58.335531747874015,8498190.90890037,16276,48270,59511.20947818,3977115.123350859794049261054,2.53755345113507,169.5838867217238174630926629,0.0100001,0.66830348927126603203,122487.70508629,8185814.212057620103501838687,0.055086335354155,0.07150285019967914,0.05475613159812464
2018-12-11,45938,551,7609268,13809.9237749546,0.23478282,530263039.5884361853793857372,2258525755.350347376591769886,52710885.1679661,0.000489154257261411,0.03051523860751509781050646447,0.00000374,0.000233314932248694252,4.12601616,257.396037654389738676768,1843.42461370999,7.91585484712647,114999.5959500860133678275155,1843.42461371,114999.595950086637204544758,122.76540869,70.02311268287339,0.01860774857674228,62.3836717242498,-91.81314655544676,-60.52818541438921,8500029.33351408,8435,39831,69237.98343737,4319319.629605934842188535026,3.52032671100073,219.6109059011775374567665024,0.01489718,0.929340786737059635564,140218.13322587,8747321.992949797713979702326,0.054796205871213186,0.07180796135466663,0.05517555456993062
2018-12-12,47982,550,8223606,14952.0109090909,0.23980044,540892479.5056679699541904269,2255594190.036442475172415404,55153002.5683782,0.000334718951784197,0.0212949969481099409732508579,0.00000374,0.000237940780351390182,3.15171365,200.513691263403270878445,1840.07901549999,7.89979230493156,117066.8012984720349580540928,1840.0790155,117066.80129847267116334915,149.68919884,72.27367206256406,0.018586120190584126,63.6205295057193,-93.13433942593932,-60.557973202092406,8501854.41252958,9416,44682,56796.71264598,3613436.932721431085046153414,2.9985668734891,190.7704122496857579979962096,0.018670745,1.1878426831662610918785,133981.96504124,8524003.560140461189240363932,0.054731149693674715,0.07178946672819334,0.05520979307372928
2018-12-13,38974,542,6230293,11495.0055350554,0.22518861,506563750.3929723642068474187,2249508770.974567615259080712,55674017.2877522,0.00041023179717747,0.02443753525815818128992772318,0.00000461,0.000274618004540912655,3.284726,195.671344812072421173,1813.31422981999,7.78323076950771,108019.2484596111816705360006,1813.31422982,108019.24845961177737119661,118.8650794,67.94523226036605,0.01827111195414671,59.5700660609355,-93.3045861097285,-62.430604727185155,8503662.7267594,8007,35130,71540.4622594,4261670.0628223209584076687,4.20312584218617,250.380484081455305943755362,0.0241048,1.4359245283856380404,147655.810836,8795866.405781515837197078,0.054742620563793094,0.07201434594866776,0.05558768393850478
2018-12-14,53887,547,8676051,15861.1535648995,0.22026079,494600553.8796597172207101925,2245522514.106292181136052722,53725556.5885592,0.000361996993359286,0.02105042400689739325141852754,0.00000374,0.00021748408752018905,3.16168174,183.85440327624160447405,1830.04222086999,7.85335555227287,106418.4659169331671613316234,1830.04222087,106418.465916933748669587025,107.42804411,66.77022316053225,0.018178112025361248,58.1508255401575,-93.87594332139709,-58.36016658082498,8505477.76898027,8734,47544,79173.7189239,4604017.11650917529713651425,3.04261737143341,176.9307119516768168732921621,0.04364602,2.53805209454222504815,144658.20030743,8411993.769030519962310620225,0.054755203167544814,0.06978149215191842,0.0552013113050007
2018-12-15,59944,551,9979565,18111.7332123412,0.23359508,523790059.1647394224961163148,2242299169.224992347605550237,59506625.8082269,0.000358828605773968,0.02209283655469301070946946225,0.00000373,0.000229653597909955908,3.64175152,224.220198193579289836992,1843.42461370999,7.90906994919626,113498.4168939061223946523322,1843.42461371,113498.416893906738087944316,132.7119507,71.10035517746937,0.019330580184649577,61.5693291983796,-93.1785617354277,-54.68760883028507,8507321.19359398,10149,54586,64103.65569066,3946819.080037825341590854536,2.73486368974444,168.3837228265705171067861094,0.044994205,2.770263019664377390218,149285.26936839,9191393.894211178133503460844,0.05496977588954886,0.0715409915987969,0.05599646290571688
2018-12-16,49183,552,8260552,14964.768115942,0.23516588,527021503.6216957666146143783,2241062817.543421038918000543,60708437.6505435,0.000374516575966367,0.0231959563892263672244090201,0.00000374,0.000231639618812218738,3.20698544,198.626974560945344080528,1846.77021191999,7.92170433370203,114381.0555943601339747237526,1846.77021192,114381.055594360753331993304,199.86100426,73.0063557368989,0.019382689126752135,61.9357269551387,-93.57023055507466,-54.208471809624804,8509167.9638059,8563,44209,42575.42883513,2636940.135330550603908582531,2.2621429605008,140.107468735066658087685461,0.01741328,1.078504155473377621936,100007.07814078,6194011.085308570112463026186,0.054978181949955685,0.07167716796290292,0.056064554918138464
2018-12-17,50475,548,8702947,15881.2901459854,0.26791128,600000780.5105707729795806931,2239550257.039811135960853421,61214386.8677582,0.000429566699841665,0.03028319988894602681829053026,0.00000374,0.000263659095610541048,3.79822876,267.764053418060633067952,1833.38781907999,7.86260659959161,129248.4957973295231178025375,1833.38781908,129248.495797330228088646416,143.99931858,83.54681369038072,0.020146879613091778,70.4970843878452,-93.54648887237666,-46.255445192546546,8511001.35162498,8842,46254,59104.45574144,4166691.804101957418889945088,2.49171873385415,175.6589058512908069740095776,0.01925679,1.357547549669013568908,115251.95831569,8124927.031245615271300451188,0.0558926455942153,0.07707986570729171,0.0590608298663851
2018-12-18,46026,543,7821714,14404.6298342541,0.27634431,618486632.6787947870892808623,2238101552.019106648722934368,63300042.9171107,0.00036613083621684,0.02660072853790706859736907585,0.00000374,0.000271724517278440028,3.17435435,230.62831642365408130907,1816.65982802999,7.78920946975867,131986.9023611184245048063103,1816.65982803,131986.902361119151040948766,138.4379582,86.74232204126115,0.01985327795505222,72.6536142455722,-93.71365353401993,-44.4868305454026,8512813.01145301,8670,41698,61491.89949044,4467608.744805925490206229768,2.86663444847571,208.2713534026228508239067513,0.03722166,2.704288127219844933852,119532.92323254,8684498.894182556330205959388,0.05595468021448721,0.07757223340798979,0.0593154137066151
2018-12-19,48494,551,8604690,15616.497277677,0.2778467,621088623.7627280327149222339,2235364414.639674733080462287,61884260.1174188,0.000453817371601208,0.0331030158273322232838274662,0.00000374,0.000272808594253232774,4.2059794,306.79875068771535584194,1843.42461370999,7.90225640994816,134465.7961171205947175719784,1843.42461371,134465.796117121324152315971,103.96091709,87.2793444156369,0.01972658010413677,72.9434743992601,-93.68636692150855,-32.21122281393749,8514656.43606672,9268,43162,81902.47522356,5974251.104705783495446087956,4.02231721931491,293.4017931128002106127328981,0.02400786,1.751216721291020584386,173611.25582007,12663808.19433467208302673021,0.055559422924963325,0.07014629712838598,0.05927114479297708
2018-12-20,44816,555,7778397,14015.1297297297,0.36257192,810224175.0694908046519912654,2234657838.184894166299099726,63397282.6283122,0.000440674197128602,0.04192383404479841652266710293,0.0000052,0.00049470547278113416,4.32786129,411.733974153965225646282,1856.80700654999,7.95788767124818,176648.5746228144761324655647,1856.80700655,176648.57462281542748914399,87.80487903,114.59826576913166,0.023387857004822758,95.1356678425258,-93.42744750433157,-6.111777216648835,8516513.24307327,9821,40319,96993.62196265,9227553.00188218577652926137,5.14217989864654,489.2047188241502129932750307,0.024621545,2.342387126889801898361,207327.55133353,19724245.05827092706383343007,0.05909219656795521,0.0860118262492955,0.06928939023519157
2018-12-21,48828,550,9512303,17295.0963636364,0.32105016,716421961.0989405837538915697,2231495390.209294227206643346,73069731.6340057,0.000455945987741158,0.0383465801830132059689348936,0.00000464,0.000390239495100440816,4.53757447,381.625165981347054402493,1840.07901549999,7.88449146522144,154756.790076213859466884837,1840.0790155,154756.79007621470050027945,78.44854298,101.36682065092346,0.021907130758036242,84.1033394613019,-93.83729775045867,-25.497254954176917,8518353.32208877,9952,42723,108585.233049,9132380.7156046249284464931,4.98028981636379,418.8590050413087325340774182,0.05943637,4.998797202457540410103,212772.92182451,17894913.27237981614508792957,0.05972869636911592,0.08616620415580277,0.07087129146763717
2018-12-22,41640,547,7576648,13851.2760511883,0.32858887,732471884.5942658703912390396,2229143914.261881230370427388,68055788.707412,0.00032733048861203,0.02814028403228413657147450875,0.00000522,0.000448758327619850778,3.36299344,289.113278147687544098256,1830.04222086999,7.83980088287301,157326.9514389529293651036664,1830.04222087,157326.951438953789055386463,124.73884412,103.86198098882126,0.021682269003885927,85.9690282796649,-92.74933369202436,-16.09624612539561,8520183.36430964,10274,35116,68304.17120092,5872043.225590964314248171708,3.80906068167075,327.4612454615123681643821317,0.03116536,2.679255715185937287864,133758.97489755,11499129.095626463420225831,0.05975463626480458,0.08474463583497453,0.07094555291163769
2018-12-23,36392,549,6633838,12083.4936247723,0.34008013,756608349.3931264185592975223,2224794345.350938377022820819,64133657.9234432,0.000249606801734053,0.02216079038720222793640481563,0.00000374,0.00033204766645919935,2.82130568,250.4834137465466883442,1836.73341728999,7.86677434412975,163070.33291945775829042304,1836.73341729,163070.332919458646118408225,133.8028743,107.67653152517434,0.022518462403908156,88.7827985185025,-92.83815798244723,-9.277080023808862,8522015.09772693,11303,34116,63690.8223551,5654649.44863057818797523775,3.3685052848297,299.0653260115461309480115242,0.028542835,2.5341127689518613045875,114919.92629725,10202912.66220990379043986812,0.05977331449454653,0.08467095523461372,0.07108012173236686
2018-12-24,45525,552,8077873,14633.8278985507,0.34868251,774800001.9441212749125018351,2222078775.382063704494617235,61418789.9305449,0.000443023548170527,0.04026985083778909570009891723,0.00000374,0.000339957645040031282,3.95930145,359.891656937321166542235,1846.77021191999,7.90804846200298,167867.2866776468737877323212,1846.77021192,167867.286677647782765392856,102.17664625,110.60511301081884,0.02249919203578075,90.8977660534843,-92.07233114370219,0.044408820407656015,8523861.86793885,8937,42748,83422.79944685,7582946.107646510769555159455,3.42509874426687,311.3338243664527995804125551,0.02266612,2.060299673100201561916,146416.12111992,13308898.32401710984553413726,0.05981110324989776,0.08371984620467161,0.07120379105265848
2018-12-25,35950,546,6399701,11721.0641025641,0.31697669,703422470.7295734238402899146,2219161542.98843088463030062,50005615.1442956,0.000411422378215654,0.03394491173426727988990860536,0.00000374,0.000308573321744823894,3.00667474,248.069414954025328298994,1826.69662265999,7.82041546816915,150713.8622123647753403883395,1826.69662266,150713.862212365600402745946,102.43308388,100.75337144197856,0.02193390750372453,82.5062357606481,-92.7522340977254,-8.167164830290675,8525688.56456151,7308,32540,83231.78646515,6867141.396873585444572063715,4.32030554495267,356.4521478499002590851630254,0.02311244,1.906920423643833572364,140582.74243276,11598952.89103576418286827176,0.06013733970279485,0.08555613927164704,0.07208311174097318
2018-12-26,37205,553,6166570,11151.1211573237,0.31888682,707347438.0339497817908843542,2218177112.850706566598068316,62090232.0605626,0.000354591528594335,0.02941287265891521099373595033,0.00000521,0.000432162232302682395,2.653763,220.1259389793211786185,1850.11581012999,7.91895875244528,153464.52562845723089734945,1850.11581013,153464.525628458060383399935,154.55474281,102.17041430890109,0.021784681542576834,82.9486050484995,-92.88640011819056,-5.6297021267599385,8527538.68037164,7484,31563,55174.87542173,4576678.949957244057166194135,3.13200598262079,259.7955272619494986520670046,0.016755635,1.3898565499518149196825,98855.50482946,8199926.22696891245977639527,0.05984483431290499,0.08549135321655851,0.07210928283373086
2018-12-27,41929,551,6880364,12487.0490018149,0.28705484,635631059.1758152143317533179,2214319232.003804992034242582,64592807.4547121,0.00043330331852228,0.03229085576266201622445634754,0.00000396,0.000295109184153563208,3.41313024,254.355070842488734589952,1843.42461370999,7.88861345080169,137376.649949634484579703749,1843.42461371,137376.649949635229804916258,83.69933477,92.10004405653822,0.02078464412139496,74.5225212508998,-93.41380194630351,-15.371098059707123,8529382.10498535,7877,41574,101905.01667292,7594218.770580979133552293416,6.04574172786068,450.5439163919492007461790399,0.0100001,0.74523266476112308998,251345.66659408,18730912.78007890275500135318,0.06031086736621625,0.08761379517777342,0.07308286225194467
2018-12-28,46874,546,7914318,14495.0879120879,0.31959925,707301837.1310591675452477099,2213089803.048888323973719924,66720935.3331981,0.000349943395333835,0.02901295844087755612461265957,0.00000402,0.00033328845318273381,3.25482352,269.84952645860220464856,1826.69662265999,7.81535515981305,151446.9880100676730518065441,1826.69662266,151446.98801006850212756073,123.02783852,102.75385549636,0.021362123927171565,82.9075754185905,-92.48297644693119,-15.730317563564054,8531208.80160801,9301,43396,69343.72662564,5749120.24502137042308996042,3.44827470470712,285.8880951445234372147057144,0.016602465,1.3764701191220091255825,149641.32908547,12406399.77689172419780143004,0.06089680542238886,0.0874220863554782,0.07457608306576696
2018-12-29,44059,545,8121983,14902.7211009174,0.3096273,683943718.3694540066088825471,2208925789.273492257088598378,61972645.4579747,0.000307099542370933,0.02461479098657048360295726193,0.00000402,0.000322212983458288308,2.67084472,214.074837210203151159088,1823.35102444999,7.79937438439079,146146.1128059098676879160566,1823.35102445,146146.11280591066921275053,84.5052571,99.03155048547593,0.020965101602424548,80.1524834473354,-92.7072423172837,-16.127573595745133,8533032.15263246,8697,38431,100976.34686092,8093504.970342288177928392568,4.56397931466368,365.8142764725617742342431583,0.014058535,1.126826493881285377639,175398.28904184,14058608.45911703067656711314,0.06075771269721919,0.08746987908262033,0.07451386796810502
2018-12-30,41160,545,6858933,12585.1981651376,0.31183857,688245347.178681700729665371,2207056506.363747204121818761,60643086.9377273,0.000308996890317884,0.02491731370997959251785386554,0.00000402,0.000324170256247787556,2.54675237,205.368499597651807338186,1823.35102444999,7.79770815849303,147033.8728421938337253729518,1823.35102445,147033.87284219464011904521,147.29830177,99.61401582906201,0.02107994194295731,80.6393672258178,-91.80891563055525,-11.301785374407762,8534855.50365691,8242,36976,57942.66058243,4672459.484747490660681061254,3.28512507302169,264.9104071461375755848273881,0.02032228,1.638775799785892560584,121470.78470005,9795327.21463558223358895089,0.060733829786746914,0.08709447979404532,0.07453923711292514
2018-12-31,47840,549,8504078,15490.1238615665,0.29967029,661191043.8596671245694943549,2206395027.938958732070115732,60238140.5602116,0.000185379424759405,0.01435816261882538303112575719,0.00000226,0.000175043414665138464,2.54266419,196.936558479809032656816,1836.73341728999,7.85324899495986,142260.2164566409387520331819,1836.73341729,142260.216456641713280416656,135.61545879,96.26969696063001,0.02100586884513839,77.4528383474064,-92.40731736887776,-17.37834212070576,8536692.2370742,13716,43307,62947.7812736,4875484.32731203655704879104,2.93066616928279,226.9884130596726935303446559,0.012041035,0.932612337390462621624,126918.35979313,9830187.204375261872576038032,0.06076993389286884,0.08708473794059314,0.07460205583519053
2019-01-01,38839,555,6858059,12356.8630630631,0.30993836,683374318.2587674604576674696,2204871671.512425289113020837,59514682.793592,0.000198273228748998,0.01585758292033349862495977256,0.00000226,0.000180751267460937132,1.97797373,158.195247213246658529886,1856.80700654999,7.93183897975714,148504.5220638315431920299138,7794.80700655,623416.48055190521457639921,115.38396023,99.58968511372379,0.021002090918596842,79.9784369296182,-92.18112341869058,-12.734745529465426,8544482.04408075,9976,34500,74052.59818899,5922611.053732495653412143618,10.3264536050435,825.8936183576000546700493917,0.02290211,1.831674960190178274402,356262.649374,28493329.8333371419022890068,0.06083107130157802,0.0873052958328486,0.07478172172262353
2019-01-02,48436,548,8327529,15196.2208029197,0.32583041,717246793.6389679049782666985,2201288706.564749968883364728,58090117.774986,0.000351746250160689,0.02952019172620231016003148171,0.00000374,0.000313878305754673572,2.73623408,229.637571438127793310624,1833.38781907999,7.83011766060497,153866.4872845142392789667933,1833.38781908,153866.487284515078525773624,122.40406612,104.97675228534729,0.021529099267293256,83.9246806830678,-92.75534655821491,0.39588754038590535,8546315.43189983,7779,42509,69820.51906162,5859664.767372507131878837836,4.33510983922534,363.8227089830120480292066981,0.027983515,2.348507560764838027317,184281.18415563,15465739.53615886099098104171,0.06096158845899078,0.08620679236531849,0.07514243772561817
2019-01-03,60408,549,10399486,18942.5974499089,0.30860087,677678397.5204136929335883802,2195970471.013783174250480884,60695625.3691629,0.00035745187755102,0.02833798590440181160103474286,0.0000025,0.0001981944121999825,3.06514985,242.99822913024581195105,1836.73341728999,7.84272067629923,145612.1200031418968636301701,1836.73341729,145612.12000314268964127897,74.04871825,98.90990874851583,0.02094863200695853,79.277764879993,-92.95590112489843,-5.491025944469238,8548152.16531712,8575,52710,115439.56961103,9151791.05747082131763912279,3.55709189606906,281.9982949930914352793403166,0.01892004,1.49993848264006275972,187494.3138418,14864130.1290858374557871074,0.06105503201059053,0.08682991641156876,0.07472346069121605
2019-01-04,55909,545,9643007,17693.5908256881,0.31078534,681698715.36918415449511011,2193471254.761480400226857845,59710666.9327706,0.000245561787757746,0.01957891608377660165948875933,0.00000373,0.000297397073295998133,2.27463884,181.359499684022565653964,1823.35102444999,7.78392302818157,145377.8172286024021233523839,1823.35102445,145377.817228603199434540845,69.37567432,99.37733474558408,0.02083098798711563,79.7311188461121,-92.87869035838324,3.823465345801397,8549970.51634157,9263,49467,123241.62034718,9826192.278688435746595198878,11.9209764197447,950.4727876843645981352695809,0.03119162,2.486942761222767100602,589694.94055551,47017037.38838237787297773267,0.0610611754140278,0.0852864343089521,0.07475656384107515
2019-01-05,46150,552,8042214,14569.2282608696,0.30910268,677411698.6332766309834231205,2191542621.065081263983121133,60686188.9268945,0.000291103253635963,0.02305905963736775811023489122,0.00000374,0.000296255304489324972,2.64205313,209.284025268749757716514,1846.77021191999,7.88220209663252,146287.5592123454126644767842,1846.77021192,146287.559212346204790959376,96.03126183,98.35326221679647,0.020853039871286075,79.2126482591778,-92.6406718854804,21.36736308678825,8551812.28655349,9076,40805,89052.37860618,7054074.743174466536556798804,13.0914541874442,1037.008755751157729344175379,0.02683159,2.125401300904472466702,534196.78811866,42315142.27842594512334043775,0.06096606807102136,0.07950767567110364,0.07444468992369403
2019-01-06,47157,546,9657363,17687.478021978,0.33034057,723685306.403625718425789824,2190724856.481930095640795916,61088311.131713,0.000197820227404497,0.01673668857940273920643132027,0.00000192,0.000162442650552340608,3.07076339,259.803616818068134300386,1826.69662265999,7.79486097767619,154548.6672603633061276382572,1826.69662266,154548.667260364152183109884,102.58359043,105.08668744282735,0.02091094348334308,84.6055471626774,-92.63007034828883,26.985778369663198,8553638.98317615,15523,40737,83382.13692129,7054591.317819025636429461846,3.6957905183094,312.6843790002018947050255876,0.01613415,1.36503858875471157321,150555.41834437,12737823.54733122223256441624,0.06111348009735907,0.08021166032888362,0.0751068776195006
2019-01-07,52605,550,10999220,19998.5818181818,0.3230929,704218225.2202899278842263857,2179615307.979272013492820551,61355163.0301899,0.000137009186311354,0.01127752062416407342643581279,0.00000192,0.000158039327006795328,2.40615533,198.055817201569544107447,1840.07901549999,7.85029576759433,151460.8589838254836265466229,1840.0790155,151460.85898382630674804145,66.71064279,101.99416257367277,0.020572800162197563,82.3121494827059,-92.88425324897264,21.766691059164124,8555459.06219165,17562,46197,128247.28864719,10556309.99387923460031163142,8.36653042522696,688.6671030128884891236024311,0.03126822,2.573754398698134276498,386508.60605421,31814354.15788642014043288684,0.061133871614715424,0.08045955386111574,0.07513621779985466
